Tracer: (2) 18F-			Batch no: 001			Date: 2000-01-01
Site name: Secret Research Facility!

Time	Arc-I	Arc-V	Gas flow	Dee-1-kV	Dee-2-kV	Magnet-I	Foil-I	Coll-l-I	Target-I	Coll-r-I	Vacuum-P	Target-P	Delta Dee-kV	Phase load	Dee ref-V	Probe-I	He cool-P	Flap1-pos	Flap2-pos	Step pos	Extr pos	Balance	RF fwd-W	RF refl-W	Foil No
13:03:26 	158	826	5.0	34.6	39.5	432.9	46.6	3.3	40.0	3.0	1.30E-05	458.0	4.9	6.7	34.7	0.1	57.2	24.2	15.3	0.0	54.0	60.1	14.2	0.0	2
13:03:30 	158	830	5.0	34.6	39.5	432.9	45.8	3.1	39.6	2.9	1.29E-05	457.5	4.8	0.7	34.7	0.1	51.0	26.7	14.8	0.0	54.0	60.1	15.0	0.1	2
13:03:33 	159	827	5.0	34.6	39.3	432.9	46.3	2.9	40.3	2.9	1.32E-05	458.0	4.8	4.6	34.7	0.1	55.0	24.2	16.1	0.0	54.0	60.1	14.4	0.0	2
13:03:36 	158	830	5.0	34.6	39.5	432.9	45.7	3.1	39.6	2.9	1.30E-05	456.5	4.9	1.9	34.7	0.1	54.7	25.7	14.5	0.0	54.0	60.1	14.9	0.1	2
13:03:39 	158	832	5.0	34.6	39.5	432.9	45.4	3.2	39.7	2.9	1.32E-05	457.5	5.0	3.7	34.7	0.1	52.0	26.2	15.3	0.0	54.0	60.1	14.6	0.0	2
13:03:42 	160	827	5.0	34.5	39.5	432.9	46.0	3.3	40.0	2.9	1.29E-05	457.0	5.0	3.9	34.7	0.1	53.6	26.3	15.3	0.0	54.0	60.1	14.6	0.0	2
13:03:45 	159	826	5.0	34.4	39.3	432.9	46.4	3.4	40.0	2.9	1.30E-05	457.0	4.9	4.0	34.7	0.1	54.7	26.1	15.6	0.0	54.0	60.1	14.7	0.0	2
13:03:48 	159	827	5.0	34.6	39.6	432.9	46.3	3.3	39.9	2.9	1.30E-05	456.5	5.0	5.8	34.7	0.1	57.3	25.9	16.1	0.0	54.0	60.1	14.3	0.0	2
13:03:51 	159	827	5.0	34.6	39.5	432.9	45.9	3.3	39.8	2.9	1.29E-05	457.0	4.9	9.1	34.7	0.1	53.0	24.7	15.6	0.0	54.0	60.1	13.9	0.1	2
13:03:54 	159	827	5.0	34.6	39.6	432.9	46.2	3.2	40.0	2.9	1.30E-05	458.9	5.0	3.2	34.7	0.1	56.7	26.1	15.4	0.0	54.0	60.1	14.7	0.0	2
13:03:57 	159	826	5.0	34.6	39.6	432.9	46.1	3.2	39.9	2.9	1.30E-05	457.0	5.0	3.5	34.7	0.1	56.5	25.4	15.6	0.0	54.0	60.1	14.7	0.0	2
13:04:01 	159	827	5.0	34.5	39.5	432.9	45.8	3.2	39.9	2.9	1.29E-05	456.5	5.0	3.5	34.7	0.1	52.0	25.6	15.6	0.0	54.0	60.1	14.6	0.0	2
13:04:04 	159	826	5.0	34.6	39.5	432.9	45.7	3.3	39.5	2.9	1.32E-05	457.5	4.9	5.4	34.7	0.1	53.0	25.9	16.1	0.0	54.0	60.1	14.4	0.0	2
13:04:07 	159	827	5.0	34.5	39.4	432.9	46.0	3.2	39.9	2.9	1.32E-05	457.5	4.9	6.6	34.7	0.1	57.3	24.2	15.6	0.0	54.0	60.1	14.1	0.0	2
13:04:10 	159	827	5.0	34.6	39.5	432.9	45.8	3.2	39.8	2.9	1.32E-05	456.5	4.9	6.5	34.7	0.0	55.5	24.3	15.5	0.0	54.0	60.1	14.1	0.0	2
13:04:13 	159	827	5.0	34.5	39.5	432.9	45.8	3.1	39.6	2.9	1.30E-05	457.0	5.0	6.6	34.7	0.1	53.6	24.4	15.5	0.0	54.0	60.1	14.2	0.0	2
13:04:16 	159	827	5.0	34.6	39.5	432.9	45.8	3.1	39.8	2.9	1.30E-05	457.5	4.9	6.5	34.7	0.0	58.0	24.4	15.4	0.0	54.0	60.1	14.1	0.0	2
13:04:19 	159	826	5.0	34.6	39.5	432.9	46.1	3.2	39.6	2.9	1.30E-05	457.0	4.9	6.3	34.7	0.1	54.0	24.3	15.4	0.0	54.0	60.1	14.2	0.0	2
13:04:22 	159	826	5.0	34.6	39.6	432.9	45.8	3.1	39.6	2.9	1.29E-05	458.0	5.0	6.3	34.7	0.1	55.5	24.4	15.5	0.0	54.0	60.2	14.2	0.0	2
13:04:25 	160	824	5.0	34.7	39.5	432.9	46.1	3.3	40.1	2.9	1.32E-05	458.0	4.9	6.5	34.7	0.1	56.5	24.2	15.3	0.0	54.0	60.1	14.2	0.0	2
13:04:28 	161	824	5.0	34.7	39.6	432.9	46.4	3.2	39.9	3.0	1.30E-05	457.5	4.9	6.3	34.7	0.1	54.0	24.3	15.8	0.0	54.0	60.1	14.4	0.0	2
13:04:32 	161	823	5.0	34.7	39.5	432.9	46.3	3.2	40.0	2.9	1.32E-05	456.5	4.8	6.5	34.7	0.1	55.1	24.2	15.6	0.0	54.0	60.1	14.3	0.0	2
13:04:35 	161	824	5.0	34.6	39.5	432.9	46.1	3.2	40.1	2.9	1.32E-05	458.0	4.9	6.6	34.7	0.1	55.0	24.1	15.8	0.0	54.0	60.1	14.2	0.0	2
13:04:38 	160	824	5.0	34.6	39.5	432.9	46.1	3.2	40.1	2.9	1.30E-05	457.0	4.9	6.3	34.7	0.1	53.6	23.9	15.9	0.0	54.0	60.1	14.2	0.0	2
13:04:41 	160	823	5.0	34.5	39.5	432.9	46.3	3.2	39.8	2.9	1.30E-05	457.0	5.0	6.3	34.7	0.1	55.2	23.9	15.9	0.0	54.0	60.1	14.2	0.0	2
13:04:44 	160	823	5.0	34.6	39.5	432.9	45.7	3.3	39.9	2.9	1.33E-05	458.9	4.9	6.4	34.7	0.1	53.0	23.9	15.9	0.0	54.0	60.1	14.2	0.0	2
13:04:47 	161	823	5.0	34.5	39.5	432.9	46.3	3.2	40.1	2.9	1.32E-05	457.0	4.9	6.4	34.7	0.1	54.5	23.8	15.9	0.0	54.0	60.1	14.2	0.0	2
13:04:50 	161	823	5.0	34.6	39.4	432.9	46.1	3.0	40.2	2.9	1.32E-05	456.0	4.8	4.9	34.7	0.1	55.0	23.9	16.0	0.0	54.0	60.1	14.3	0.0	2
13:04:53 	161	824	5.0	34.7	39.6	432.9	46.2	3.0	40.0	2.9	1.32E-05	456.5	4.9	4.8	34.7	0.0	53.2	23.8	15.9	0.0	54.0	60.1	14.4	0.0	2
13:04:56 	161	823	5.0	34.7	39.5	432.9	46.0	3.0	40.1	2.9	1.30E-05	457.0	4.8	4.9	34.7	0.1	54.0	24.3	15.9	0.0	54.0	60.1	14.3	0.0	2
13:04:59 	161	823	5.0	34.6	39.5	432.9	46.2	3.1	40.1	2.9	1.30E-05	457.5	4.9	5.4	34.7	0.1	54.2	24.3	15.6	0.0	54.0	60.1	14.4	0.0	2
13:05:03 	161	823	5.0	34.6	39.4	432.9	46.0	3.0	39.9	2.9	1.32E-05	457.5	4.8	5.4	34.7	0.1	53.5	24.6	15.4	0.0	54.0	60.1	14.3	0.0	2
13:05:06 	160	823	5.0	34.5	39.4	432.9	46.2	3.1	40.0	2.9	1.30E-05	457.0	4.9	5.3	34.7	0.1	54.0	24.7	15.1	0.0	54.0	60.1	14.2	0.0	2
13:05:09 	161	823	5.0	34.6	39.5	432.9	46.0	3.1	39.6	2.9	1.32E-05	457.5	4.9	5.4	34.7	0.0	54.5	24.7	15.3	0.0	54.0	60.1	14.3	0.0	2
13:05:12 	160	823	5.0	34.5	39.4	432.9	45.9	3.1	39.9	2.9	1.32E-05	456.5	4.9	5.6	34.7	0.1	51.5	24.6	15.4	0.0	54.0	60.1	14.4	0.0	2
13:05:15 	161	824	5.0	34.5	39.4	432.9	45.9	3.1	40.0	2.9	1.32E-05	458.0	4.9	5.7	34.7	0.0	56.0	24.7	15.4	0.0	54.0	60.1	14.3	0.0	2
13:05:18 	161	823	5.0	34.6	39.6	432.9	45.6	3.2	39.7	2.9	1.33E-05	458.0	5.0	5.9	34.7	0.1	54.2	24.6	15.4	0.0	54.0	60.1	14.3	0.0	2
